student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
103016,Male,5.26,71.55,61.86,54.81,55.21,47.13,Yes,Yes,High School,8.1,57.266,C
101380,Female,6.4,44.39,45.17,39.48,77.79,18.68,No,No,PhD,7.51,52.4375,D
101253,Female,1.16,54.15,75.87,93.42,90.36,83.03,Yes,Yes,High School,8.55,83.873,B
104628,Male,1.43,81.17,49.65,33.8,72.98,83.11,Yes,No,PhD,5.73,60.351,C
102265,Male,1.71,50.63,42.01,43.88,35.85,87.81,Yes,No,PhD,7.69,45.7635,D
102942,Male,9.11,77.08,79.39,89.85,72.02,93.16,Yes,No,High School,5.03,80.5715,B
102960,Male,8.91,54.74,74.31,72.1,66.36,85.07,Yes,Yes,Master,7.33,70.094,B
100404,Female,4.13,95.94,79.5,60.8,45.74,83.82,Yes,No,High School,5.13,65.085,C
101783,Female,3.84,69.91,32.83,37.13,77.23,99.43,No,No,Master,7.4,59.813,C
100666,Female,7.33,72.65,42.14,47.77,98.26,77.4,No,Yes,Bachelor,8.03,69.7665,C
104945,Female,3.28,,38.21,49.67,32.59,32.88,Yes,No,High School,7.33,41.974,D
101413,Female,4.56,86.72,32.35,56.42,36.65,71.54,No,Yes,PhD,6.75,49.2285,D
102558,Female,5.76,81.44,60.61,55.94,90.53,71.11,Yes,Yes,High School,4.25,73.0475,B
103739,Female,6.32,63.28,69.41,62.84,83.6,61.5,No,No,Bachelor,7.1,71.33,B
101386,Male,6.02,42.45,60.05,66.39,53.78,56.67,No,No,High School,5.64,57.3425,C
104420,Female,9.32,95.48,76.16,34.32,64.74,21.06,Yes,No,PhD,5.43,58.125,C
102258,Female,7.48,88.59,71.13,60.13,52.84,49.43,No,Yes,Master,7.32,61.5545,C
102060,Male,9.49,53.45,62.44,85.69,68.75,87.69,Yes,Yes,Bachelor,6.25,72.087,B
100485,Female,9.89,88.9,95.43,90.3,80.85,14.3,Yes,Yes,Bachelor,5.65,80.2785,B
103532,Female,6.01,67.34,98.51,30.85,40.05,99.06,No,Yes,Master,7.52,58.072,C
104417,Female,3.38,94.25,87.04,25.33,72.97,87.29,No,Yes,PhD,8.92,67.434,C
103593,Male,9.17,87.62,88.15,52.2,41.21,27.02,No,Yes,Bachelor,4.44,56.5675,C
103891,Male,8.49,67.8,82.46,80.06,76.23,33.53,Yes,Yes,Master,5.3,73.3205,B
103628,Female,3.55,98.53,92.94,85.43,84.38,66.24,Yes,No,Bachelor,4.47,85.9555,A
104707,Male,5.06,67.86,76.23,46.51,34.47,38.21,Yes,No,High School,7.2,49.545,D
104491,Male,1.39,98.89,81.02,42.28,82.69,16.92,Yes,Yes,Master,7.06,67.2965,C
101597,Male,3.27,77.62,59.4,35.31,72.71,36.18,Yes,Yes,High School,6.22,57.536,C
100598,Female,6.96,84.81,49.57,63.41,75.68,24.34,Yes,No,Master,8.12,63.1695,C
100158,Male,5.27,55.45,94.99,63.37,50.86,97.81,Yes,No,PhD,6.77,67.9675,C
103362,Female,3.1,61.54,96.8,56.26,58.65,85.97,No,Yes,Master,4.43,68.7035,C
103076,Female,6.49,76.45,34.86,42.13,87.92,54.44,No,Yes,Master,4.45,61.3655,C
104797,Female,6.81,52.18,45.0,78.42,81.82,85.42,Yes,Yes,High School,4.08,71.002,B
102600,Female,7.01,59.64,45.74,31.41,44.63,14.66,No,No,High School,8.54,40.051,D
103029,Male,8.25,82.65,93.89,86.08,39.83,63.53,Yes,No,PhD,7.99,68.8565,C
104381,Male,3.71,40.76,79.75,85.28,67.29,40.0,No,No,Bachelor,7.15,68.8975,C
101123,Male,10.0,62.62,58.87,80.97,90.59,82.31,No,No,PhD,5.61,78.216,B
104553,Male,6.74,66.68,98.49,63.99,83.92,72.11,No,Yes,Bachelor,8.96,78.9465,B
100226,Male,6.25,48.86,63.43,94.71,79.96,75.83,Yes,Yes,High School,8.38,76.8185,B
103445,Female,7.2,48.59,56.86,99.4,60.94,12.56,No,No,High School,6.82,63.666,C
103175,Female,3.59,94.92,76.88,69.12,94.51,19.93,Yes,Yes,PhD,6.24,77.2195,B
100555,Female,7.39,88.28,85.81,84.52,98.25,47.08,Yes,Yes,Bachelor,6.98,86.2155,A
103920,Male,5.74,67.43,61.36,50.07,96.99,43.03,No,No,Bachelor,6.09,69.782,C
104822,Male,7.11,96.31,49.6,47.19,80.13,52.12,No,No,High School,4.07,64.606,C
104079,Male,2.84,91.17,97.32,90.4,48.55,18.8,Yes,Yes,High School,6.21,70.0535,B
103339,Male,8.07,72.64,58.17,61.69,62.71,30.38,Yes,No,Master,4.97,59.307,C
102724,Male,9.13,84.51,86.65,25.26,47.02,38.55,Yes,No,High School,5.65,52.408,D
100707,Female,1.93,42.66,40.47,44.78,49.88,85.06,No,No,PhD,5.57,49.519,D
104281,Female,9.49,97.93,48.7,27.05,38.19,38.15,Yes,Yes,High School,4.71,43.477,D
103813,Male,4.12,44.26,87.77,62.93,68.85,12.92,Yes,No,High School,8.54,63.102,C
104364,Male,3.56,60.38,37.69,51.54,72.76,58.04,No,No,High School,8.82,57.731,C
103663,Male,5.48,71.7,85.9,57.49,43.41,16.57,No,Yes,Master,4.08,55.573,C
101171,Male,6.63,79.2,43.02,53.37,64.71,37.83,Yes,Yes,PhD,5.96,56.298,C
101455,Male,2.72,99.31,73.77,66.92,59.48,93.4,No,Yes,High School,6.21,71.573,B
103369,Male,2.02,90.39,61.81,36.84,69.79,94.23,No,Yes,High School,6.98,64.4605,C
104829,Male,6.95,80.71,58.82,48.35,94.29,22.65,Yes,No,Master,5.17,67.189,C
103164,Male,4.39,80.93,88.37,68.91,30.38,35.94,No,No,Bachelor,7.0,57.2215,C
100326,Male,1.74,78.66,33.31,39.62,42.92,86.42,Yes,No,Master,4.73,48.097,D
102652,Female,1.66,74.07,60.81,27.09,79.15,63.03,No,Yes,High School,6.19,60.347,C
100476,Male,3.96,84.16,36.25,44.83,68.27,24.46,No,Yes,Master,7.25,53.214,D
104112,Female,5.86,72.36,43.46,83.95,88.17,41.59,No,No,Bachelor,4.46,71.934,B
102661,Female,6.59,66.89,79.33,85.19,50.13,38.54,No,No,Master,7.41,65.252,C
102674,Male,5.66,74.21,94.15,73.72,37.52,58.91,Yes,Yes,Bachelor,8.79,63.704,C
103579,Male,1.55,58.89,56.09,68.19,37.54,33.6,No,No,PhD,4.28,50.6535,D
102852,Male,8.11,76.81,77.24,68.34,43.7,59.78,No,No,High School,8.52,61.487,C
101419,Male,5.55,60.7,86.08,58.0,97.34,88.37,Yes,No,PhD,5.41,80.692,B
102416,Female,3.74,71.82,84.66,93.3,88.78,71.82,Yes,No,PhD,7.68,85.694,A
103670,Female,9.52,60.9,35.83,70.13,92.85,24.43,Yes,No,High School,5.52,65.729,C
103894,Female,1.09,58.04,77.5,81.03,31.04,91.92,Yes,No,High School,8.81,61.6175,C
100523,Male,5.13,90.89,57.78,33.07,66.26,67.63,No,Yes,High School,4.77,58.8665,C
100992,Female,5.14,97.89,59.32,99.43,73.2,80.48,No,No,Bachelor,7.21,80.1785,B
101830,Female,9.38,75.48,92.77,75.08,35.81,56.31,No,Yes,PhD,5.38,63.0365,C
103300,Female,8.09,78.17,77.9,88.42,35.73,82.75,No,No,PhD,5.58,66.2825,C
100730,Male,8.39,85.55,64.7,50.55,65.74,40.87,Yes,No,Bachelor,6.45,61.2285,C
104754,Female,2.99,99.01,84.23,35.8,47.01,83.4,Yes,Yes,Master,6.88,60.4905,C
102331,Female,8.75,76.62,67.38,48.44,96.08,82.19,Yes,No,Master,5.1,75.095,B
104816,Female,6.36,86.53,42.91,93.26,43.3,46.38,Yes,No,Master,7.02,60.343,C
104982,Male,3.81,90.98,89.97,76.03,72.14,40.13,No,Yes,Bachelor,5.53,75.3615,B
101939,Male,3.79,70.91,90.19,48.93,47.68,91.0,No,Yes,Master,5.91,63.1495,C
101396,Male,5.48,67.55,53.73,61.79,46.15,36.22,No,No,Master,6.24,52.723,D
100751,Male,8.19,89.55,68.98,57.22,36.16,76.09,No,No,PhD,4.32,57.321,C
103698,Female,5.24,55.56,97.49,72.96,90.24,85.56,No,No,High School,7.83,83.434,B
100488,Male,6.49,60.6,60.4,97.78,72.91,81.64,No,No,High School,5.37,76.2675,B
104053,Male,3.84,96.61,91.31,79.63,58.52,15.38,No,Yes,Master,7.89,69.8505,C
101016,Female,2.19,99.24,65.86,97.37,80.69,79.88,No,Yes,Master,5.67,83.668,B
102106,Male,1.25,83.59,65.47,86.23,30.64,95.34,No,Yes,PhD,6.79,63.2685,C
104793,Male,3.38,43.62,63.18,40.05,33.63,49.61,No,No,High School,5.08,43.742,D
102003,Female,7.9,66.96,51.4,80.9,32.84,14.57,Yes,Yes,Bachelor,6.45,50.152,D
102930,Female,8.4,85.3,62.96,38.11,34.33,13.8,Yes,Yes,High School,7.74,44.045,D
103283,Female,3.96,68.53,64.45,30.89,90.22,40.17,No,Yes,Master,6.35,63.0595,C
103992,Female,4.06,93.9,37.25,80.9,42.72,75.07,Yes,No,Master,6.23,59.524,C
101724,Female,6.36,84.13,86.81,45.02,83.11,33.93,Yes,No,Master,7.92,69.5115,C
100010,Male,2.49,44.05,93.34,69.26,84.16,72.09,Yes,Yes,Bachelor,4.05,77.053,B
102200,Male,4.32,74.0,58.49,37.27,43.19,22.74,No,Yes,Master,6.58,45.806,D
102097,Female,1.39,53.88,51.78,44.56,84.3,52.12,No,No,PhD,6.26,61.601,C
100978,Female,5.84,50.66,85.04,95.75,41.6,86.4,No,Yes,Bachelor,7.27,69.2115,C
100774,Female,1.25,98.78,91.65,93.64,80.5,46.42,Yes,Yes,High School,8.2,84.435,B
100759,Male,3.79,,43.33,53.75,85.72,28.24,Yes,No,Master,6.54,59.0255,C
101611,Female,7.88,71.55,32.74,32.08,83.87,35.98,No,Yes,Bachelor,5.13,54.6755,D
103194,Female,4.4,74.48,66.35,36.05,65.21,16.27,Yes,No,Bachelor,8.66,54.181,D
102220,Female,9.51,41.84,45.15,43.27,70.94,85.53,No,No,PhD,5.58,57.4135,C
102268,Male,5.36,59.15,51.87,39.09,79.37,93.53,Yes,No,High School,5.78,63.194,C
102075,Male,2.64,54.2,57.02,66.67,92.89,40.74,No,No,PhD,5.5,70.077,B
100110,Female,9.73,85.93,74.16,43.98,63.83,35.58,No,No,High School,7.04,60.3185,C
104295,Female,9.12,49.07,76.2,63.13,85.62,61.18,Yes,No,Bachelor,5.72,72.0145,B
104333,Male,7.45,94.13,50.03,81.73,32.68,80.99,Yes,Yes,Bachelor,5.65,59.3885,C
100490,Female,2.41,69.92,61.66,91.61,95.88,17.7,Yes,No,High School,8.2,77.5545,B
101190,Male,7.28,73.56,75.01,46.09,72.64,85.4,No,No,High School,6.91,67.8445,C
103692,Male,3.37,81.08,38.81,93.09,93.33,99.35,Yes,Yes,Bachelor,6.82,81.743,B
103375,Male,4.49,99.34,51.61,69.8,78.04,35.7,Yes,Yes,PhD,7.21,68.59,C
101479,Female,2.14,72.56,81.35,47.62,69.38,16.9,No,Yes,Master,7.39,61.404,C
104735,Male,6.44,69.98,75.27,35.67,30.11,23.7,Yes,No,PhD,5.25,43.878,D
104536,Female,6.71,68.9,83.23,63.71,40.48,87.63,No,No,Bachelor,7.8,62.3945,C
101906,Male,3.08,61.78,53.65,46.14,62.8,96.98,No,Yes,Master,7.96,60.121,C
104474,Male,9.26,59.16,64.62,35.01,42.84,47.23,No,Yes,Master,8.21,47.3095,D
101298,Male,7.52,70.16,76.92,69.15,95.37,63.13,Yes,Yes,High School,5.84,79.38,B
102072,Female,6.61,76.92,64.37,60.68,65.57,25.43,Yes,Yes,PhD,7.34,61.2285,C
103433,Male,8.76,85.94,92.26,56.84,71.08,13.12,Yes,No,Bachelor,5.1,67.446,C
100071,Female,7.67,53.53,43.52,60.54,87.97,72.38,No,Yes,PhD,6.41,67.2195,C
103464,Female,9.96,62.44,92.89,34.95,35.73,16.23,Yes,Yes,PhD,7.42,47.688,D
103702,Female,3.91,59.67,88.35,37.37,68.22,61.02,No,No,Bachelor,4.43,62.9585,C
101852,Female,9.18,81.93,59.2,54.4,71.7,67.1,Yes,No,High School,4.86,65.438,C
101942,Female,7.06,61.91,39.42,33.35,78.12,69.02,No,Yes,PhD,7.75,56.6565,C
101254,Male,4.6,43.1,45.71,91.48,41.2,16.95,Yes,No,PhD,6.25,52.437,D
104520,Male,3.9,93.71,70.56,86.37,59.87,17.09,Yes,Yes,Bachelor,7.8,67.739,C
100184,Male,7.76,40.63,57.05,80.42,84.7,86.24,No,No,Master,4.32,73.847,B
100824,Female,2.57,45.02,74.62,30.93,78.36,43.42,Yes,No,Master,6.41,58.9265,C
100386,Male,5.01,53.89,75.62,25.17,88.88,88.5,Yes,Yes,Bachelor,8.26,66.7635,C
101719,Male,3.62,66.48,76.08,51.3,70.2,46.8,Yes,No,Bachelor,6.47,63.939,C
103437,Male,1.2,76.4,62.21,62.67,87.98,22.66,No,No,Bachelor,8.8,68.8085,C
103810,Female,2.83,77.21,80.25,65.31,59.25,56.19,No,Yes,Master,8.68,66.455,C
103679,Male,,87.87,42.2,64.51,40.96,18.43,Yes,Yes,PhD,6.64,49.5335,D
100468,Male,8.6,84.45,83.32,79.08,93.36,28.41,No,No,Bachelor,6.82,80.396,B
101418,Male,7.86,83.71,59.81,27.23,42.45,81.13,No,Yes,High School,4.03,50.111,D
103081,Male,2.28,68.07,74.51,57.25,64.05,98.72,No,No,Bachelor,6.9,68.311,C
100536,Female,2.31,57.06,77.62,75.37,43.68,11.6,Yes,No,Master,5.29,56.5205,C
103821,Female,9.94,56.71,93.95,53.76,61.34,22.68,Yes,No,Bachelor,5.94,61.638,C
100341,Female,9.54,63.62,86.6,99.51,44.19,63.49,No,No,High School,8.28,70.375,B
102864,Female,3.85,87.53,60.72,28.03,30.31,89.48,No,Yes,High School,4.53,47.461,D
102978,Male,7.59,66.32,51.97,59.42,95.22,17.93,No,Yes,Bachelor,8.88,67.001,C
103931,Male,3.05,95.31,59.37,91.49,50.17,80.57,No,No,Bachelor,8.29,69.894,C
101995,Male,6.22,59.02,53.0,35.87,88.84,67.18,No,Yes,Master,7.03,63.2815,C
102531,Female,2.07,63.65,72.28,51.0,93.24,19.36,Yes,Yes,Bachelor,7.65,68.141,C
101619,Male,7.53,97.03,70.35,44.63,41.87,72.52,Yes,Yes,Bachelor,4.71,56.837,C
104699,Female,8.28,76.03,73.43,77.03,46.15,16.39,No,Yes,Master,4.32,59.338,C
102573,Male,7.72,46.53,61.55,45.49,53.9,21.35,No,Yes,Master,4.42,49.3355,D
102958,Male,2.35,44.6,59.76,61.41,78.85,78.12,No,No,Master,7.66,67.174,C
104633,Male,6.98,70.46,72.91,43.16,95.79,33.64,No,Yes,Master,7.31,69.3085,C
101927,Male,6.84,56.04,42.75,62.04,89.38,23.11,Yes,No,High School,7.27,63.258,C
102584,Male,5.81,59.26,52.11,,46.56,62.15,Yes,No,Bachelor,8.75,46.569,D
100719,Female,2.29,84.29,85.12,65.54,53.97,47.18,Yes,No,High School,8.72,65.4455,C
101083,Female,3.32,99.44,92.44,32.31,75.58,65.94,Yes,Yes,Bachelor,8.9,69.5565,C
103487,Male,5.62,58.34,62.71,89.47,51.76,10.54,Yes,No,High School,5.67,59.9135,C
102843,Male,5.18,60.48,79.41,72.58,73.65,42.27,Yes,Yes,Bachelor,4.71,70.0795,B
100749,Female,7.18,42.28,42.69,47.27,79.37,18.77,No,No,High School,5.25,54.24,D
104084,Male,3.96,95.43,39.96,90.92,43.02,39.95,No,Yes,PhD,7.03,59.317,C
102345,Female,3.41,79.55,80.5,69.98,78.04,56.05,No,Yes,High School,6.47,74.469,B
102785,Female,5.4,57.09,81.21,28.38,62.26,91.86,No,No,PhD,8.01,60.023,C
101558,Male,7.79,88.94,31.52,35.26,95.79,48.68,No,Yes,Master,6.72,62.4075,C
101081,Male,9.69,54.87,31.49,78.18,99.19,72.8,No,Yes,PhD,8.03,73.3265,B
100920,Male,1.99,93.4,59.41,40.15,74.52,70.41,Yes,Yes,High School,8.04,64.3825,C
102711,Male,4.3,84.07,74.45,48.47,44.87,22.82,Yes,Yes,PhD,8.95,53.401,D
101853,Male,8.03,97.29,76.55,44.11,66.36,76.61,Yes,No,Bachelor,5.21,66.9535,C
104944,Male,3.6,66.15,93.52,38.88,42.38,69.38,No,No,PhD,5.86,56.81,C
104830,Male,4.68,89.6,52.14,90.76,58.09,58.04,Yes,No,PhD,8.25,68.2135,C
100848,Male,3.88,48.99,98.06,44.51,95.05,36.57,No,No,PhD,4.73,72.563,B
101603,Male,8.26,97.8,81.61,50.95,55.72,80.76,No,No,Master,8.35,66.4175,C
104009,Female,6.22,48.57,31.95,61.18,91.55,53.52,Yes,Yes,Master,8.22,63.9365,C
104300,Female,3.39,85.75,56.5,58.71,56.19,62.05,Yes,No,High School,5.72,60.424,C
103681,Female,8.27,83.3,57.7,99.8,34.64,85.88,Yes,No,PhD,7.26,65.532,C
102780,Male,5.1,44.68,75.42,31.31,87.29,90.83,Yes,No,PhD,6.33,67.014,C
104472,Male,8.96,48.31,30.14,58.56,79.76,92.92,No,Yes,Bachelor,6.17,62.707,C
103209,Male,2.42,87.17,99.0,52.0,55.43,91.2,No,No,High School,7.98,70.0375,B
104552,Male,7.6,92.79,38.75,44.58,49.07,54.09,No,No,PhD,6.95,50.7575,D
104911,Male,9.17,46.15,42.67,40.87,53.32,43.54,Yes,Yes,PhD,4.7,46.3825,D
104574,Male,4.42,86.51,62.97,77.9,74.07,18.47,Yes,Yes,Bachelor,6.7,68.4915,C
101294,Female,8.81,55.52,69.38,60.83,72.44,69.44,No,No,High School,5.48,66.9335,C
102189,Male,6.45,51.83,92.89,73.64,67.34,69.84,No,Yes,PhD,7.64,72.724,B
101531,Female,9.11,77.87,62.85,38.25,33.74,80.41,No,Yes,Bachelor,7.33,49.7695,D
102582,Female,1.01,46.34,43.68,46.37,81.09,12.66,No,No,PhD,6.29,54.61,D
101387,Female,7.68,80.34,42.4,43.88,61.57,13.67,No,Yes,Bachelor,8.83,50.4005,D
102441,Female,1.68,81.62,66.36,39.78,73.61,82.7,No,No,PhD,4.97,65.4125,C
101251,Female,2.57,64.71,77.14,87.0,86.99,31.57,No,No,High School,4.25,77.2525,B
101892,Male,9.37,40.46,59.86,67.73,54.4,89.63,Yes,No,PhD,4.56,60.9535,C
100568,Male,8.53,49.25,55.74,73.66,89.98,88.49,No,Yes,Master,6.74,74.83,B
104833,Female,9.96,98.28,57.88,43.08,86.23,42.99,No,Yes,High School,5.56,66.6535,C
100436,Female,2.9,87.86,45.23,31.83,39.43,64.29,No,No,High School,5.36,46.019,D
101559,Male,9.6,77.65,78.08,79.59,90.22,76.98,No,No,Bachelor,5.96,82.5535,B
103135,Male,1.57,84.93,42.76,25.25,30.6,58.14,No,Yes,Master,5.38,39.8815,F
100655,Male,2.17,55.11,91.27,92.81,78.27,43.38,No,No,High School,6.49,78.7,B
102950,Female,9.55,85.66,53.75,41.96,80.9,83.38,Yes,No,High School,5.08,66.459,C
100780,Male,6.87,45.94,78.69,77.17,44.62,53.93,Yes,Yes,High School,6.7,60.6345,C
102523,Female,7.56,90.31,75.14,84.82,54.07,53.97,No,No,High School,8.66,69.5855,C
103471,Male,3.54,90.6,81.11,63.59,41.88,74.99,No,Yes,High School,8.3,63.3365,C
103727,Female,2.93,45.65,55.34,28.17,31.44,29.89,No,No,High School,7.12,36.6685,F
101197,Male,8.58,43.37,72.66,91.13,74.26,68.77,No,No,Bachelor,5.42,74.5195,B
102610,Female,3.82,42.72,80.07,63.88,47.84,89.2,Yes,Yes,High School,7.1,61.92,C
103630,Female,7.07,94.9,72.3,25.26,33.91,43.49,Yes,No,Master,6.92,46.4825,D
101987,Female,5.24,56.88,32.02,71.44,69.2,89.33,No,No,Bachelor,5.06,63.105,C
100845,Male,3.13,75.35,83.65,70.32,53.7,65.56,No,Yes,Bachelor,8.75,67.196,C
100602,Female,2.13,75.65,72.5,75.43,55.41,89.14,Yes,No,PhD,5.57,69.23,C
103688,Female,3.01,68.06,61.03,85.41,80.86,38.06,Yes,No,High School,5.38,72.4715,B
103694,Female,5.67,67.86,67.87,42.77,97.31,36.56,Yes,Yes,High School,5.22,68.767,C
100108,Female,7.9,74.98,94.08,88.82,52.16,40.87,No,No,Master,7.46,70.862,B
104740,Male,1.08,64.81,77.21,49.2,56.8,77.25,No,Yes,High School,6.66,61.828,C
104758,Female,2.78,78.93,48.5,58.63,92.93,61.69,Yes,No,High School,5.88,70.945,B
104820,Female,6.73,69.9,91.34,93.61,47.35,60.14,Yes,No,Bachelor,7.86,71.247,B
101302,Male,5.37,63.15,31.63,38.86,31.85,13.34,No,Yes,Master,6.44,34.8375,F
100828,Male,4.25,55.48,51.24,42.5,34.34,10.2,No,No,Master,6.12,39.46,F
100151,Male,2.82,91.05,67.0,87.74,59.19,59.33,Yes,Yes,Master,7.09,71.0895,B
104369,Female,6.23,58.58,82.13,89.43,77.5,51.17,Yes,Yes,High School,4.63,76.8835,B
103150,Male,5.81,84.02,51.56,79.61,63.17,14.24,No,No,High School,8.68,62.15,C
102639,Female,1.21,89.36,90.34,56.9,42.24,17.52,No,No,Master,7.45,57.765,C
104424,Female,9.54,69.63,67.66,62.73,84.99,57.94,Yes,Yes,PhD,4.35,71.718,B
102084,Male,6.83,74.12,33.95,70.69,55.63,92.71,Yes,No,Bachelor,7.59,60.616,C
102073,Female,1.67,59.3,76.9,81.84,38.88,33.22,Yes,Yes,Bachelor,8.24,58.7,C
103701,Female,8.46,90.82,31.57,89.12,68.36,22.43,No,Yes,PhD,7.56,63.845,C
100397,Female,5.12,88.13,59.34,85.02,58.37,93.96,No,Yes,High School,6.59,71.7615,B
100166,Female,2.88,42.84,81.02,42.42,81.58,68.51,Yes,Yes,Master,6.69,66.497,C
104547,Female,1.3,65.21,68.12,26.06,46.76,71.82,No,Yes,High School,8.95,50.208,D
101225,Female,6.65,96.72,36.76,91.36,37.9,26.87,Yes,No,PhD,7.66,55.816,C
101796,Male,9.65,48.61,62.14,56.96,,15.89,Yes,Yes,High School,8.06,64.7405,C
101642,Male,5.45,90.72,97.24,81.16,63.6,53.38,No,Yes,Master,8.08,76.408,B
100142,Female,6.24,82.69,72.04,29.22,63.25,29.93,Yes,No,High School,8.05,55.1125,C
101240,Male,9.28,70.06,49.61,51.38,48.42,90.4,Yes,No,Bachelor,7.96,55.76,C
101986,Female,4.87,57.8,75.26,96.15,75.88,88.68,No,No,PhD,7.21,80.2955,B
102659,Female,6.78,94.85,70.69,41.77,45.17,10.6,No,No,High School,8.99,50.935,D
102223,Male,3.72,75.78,39.66,90.78,59.93,67.64,No,No,Bachelor,8.84,65.9445,C
100237,Female,6.95,74.66,73.69,37.32,63.05,94.37,Yes,Yes,Master,5.08,63.0385,C
100989,Female,8.4,71.92,34.66,56.38,68.41,71.98,Yes,No,Bachelor,6.7,59.3605,C
104810,Male,2.02,51.76,59.01,96.82,94.52,12.73,No,Yes,PhD,6.53,75.538,B
101758,Male,9.99,71.16,83.27,42.83,50.07,75.3,Yes,No,High School,6.09,59.532,C
101021,Male,8.68,81.78,71.45,49.08,53.14,99.27,No,No,PhD,6.19,63.264,C
104193,Male,8.29,56.28,86.1,50.08,50.81,23.8,No,No,Bachelor,6.77,55.5315,C
100866,Male,7.59,87.99,42.59,80.64,37.91,17.92,Yes,No,High School,4.7,52.5375,D
104511,Female,5.79,56.16,31.01,36.04,39.4,46.89,Yes,Yes,PhD,6.45,39.307,F
102387,Female,9.78,68.56,73.49,96.06,70.9,16.86,No,No,Bachelor,7.9,72.07,B
104448,Female,3.91,51.53,32.85,65.7,69.49,57.82,Yes,Yes,High School,5.21,58.2515,C
104502,Male,6.01,77.89,63.67,70.36,59.08,14.35,Yes,Yes,Master,6.13,60.226,C
101697,Male,4.2,68.89,31.8,87.84,88.04,55.83,Yes,Yes,Master,7.12,71.606,B
103795,Female,4.63,74.84,45.52,77.6,55.45,92.84,Yes,No,PhD,5.95,64.6795,C
102217,Male,7.43,91.72,53.25,65.39,90.32,57.21,Yes,Yes,Bachelor,4.5,73.5025,B
103112,Female,9.76,,77.68,44.81,85.59,65.87,Yes,No,Master,6.9,67.561,C
104910,Female,3.95,71.84,49.78,83.25,66.18,81.01,Yes,Yes,Master,7.2,69.2165,C
104916,Male,2.1,60.29,83.88,93.27,80.53,34.14,Yes,Yes,PhD,6.48,77.722,B
101582,Male,7.66,80.0,48.87,96.36,95.46,81.14,No,Yes,Master,6.08,83.389,B
100803,Male,8.34,67.1,78.73,72.9,63.59,33.45,Yes,Yes,Bachelor,7.19,66.2825,C
101226,Male,2.09,48.63,92.63,78.56,63.31,27.12,Yes,Yes,Master,8.06,67.8995,C
101203,Female,6.85,98.52,61.31,96.6,95.7,81.87,No,Yes,Master,6.06,87.946,A
104381,Male,3.71,40.76,79.75,85.28,67.29,40.0,No,No,Bachelor,7.15,68.8975,C
103244,Female,4.0,57.43,99.52,80.93,57.57,24.34,No,Yes,Bachelor,6.3,68.463,C
102764,Male,6.93,50.24,83.94,74.94,66.74,89.67,No,Yes,Master,8.33,72.873,B
102919,Female,4.7,92.92,39.32,65.58,49.28,79.49,Yes,Yes,PhD,7.77,58.748,C
104773,Male,4.79,99.31,64.86,54.44,57.01,21.21,No,No,Bachelor,4.46,58.5875,C
100401,Female,9.7,49.17,75.13,85.16,76.17,27.77,No,Yes,Bachelor,8.45,70.6695,B
103787,Male,7.59,96.09,92.26,99.66,68.63,72.32,No,No,High School,6.85,84.2285,B
103962,Male,5.05,78.98,79.01,46.83,76.56,80.74,No,Yes,Master,5.61,70.2775,B
101267,Female,1.88,74.81,67.7,78.83,72.53,32.5,No,No,Bachelor,6.29,69.364,C
100805,Female,1.8,46.72,59.19,30.04,75.5,61.04,Yes,No,PhD,4.53,56.549,C
101443,Male,1.29,81.55,79.63,38.4,33.06,50.09,Yes,Yes,Bachelor,8.56,50.261,D
100959,Male,8.3,43.57,81.94,74.55,56.93,29.32,No,No,PhD,4.8,62.24,C
104392,Female,3.12,,52.13,44.04,67.01,86.67,No,No,Master,7.39,58.3155,C
100185,Male,9.47,80.41,66.83,68.24,49.94,34.72,Yes,Yes,Master,4.39,59.418,C
103832,Female,7.48,56.64,41.6,49.98,65.23,86.46,Yes,No,High School,8.17,57.9555,C
102085,Male,1.17,86.82,46.85,42.91,36.78,36.75,No,No,Master,5.08,45.3275,D
100096,Female,8.6,58.21,64.89,64.28,43.49,46.48,Yes,No,High School,4.22,54.7385,D
102817,Male,9.46,,33.89,26.06,57.36,85.82,Yes,Yes,High School,8.01,49.715,D
104804,Female,6.04,54.86,52.63,44.97,83.0,21.62,No,Yes,PhD,7.66,58.4665,C
102119,Female,6.15,56.54,88.16,49.26,34.85,47.45,Yes,Yes,High School,8.84,52.5435,D
103765,Male,8.24,87.26,42.64,76.0,59.54,74.28,Yes,No,PhD,8.53,64.521,C
102568,Female,8.39,87.04,59.41,77.39,64.97,34.51,No,Yes,PhD,6.6,66.124,C
100669,Male,7.73,43.32,64.48,74.65,69.73,16.0,No,Yes,Master,6.79,61.896,C
101752,Female,3.74,51.59,54.44,48.34,50.11,60.31,Yes,Yes,Bachelor,7.21,51.7015,D
102989,Female,8.55,41.97,87.02,44.72,71.49,87.56,No,Yes,PhD,4.53,66.5585,C
104396,Female,1.08,87.15,59.93,41.18,41.25,29.53,Yes,No,High School,4.92,48.3865,D
102883,Male,8.99,79.29,85.03,42.85,87.2,15.29,No,No,Bachelor,7.51,67.6965,C
101659,Female,3.67,41.49,45.6,27.71,86.38,64.35,Yes,No,Bachelor,5.87,56.8645,C
